CustomerID,Country,InvoiceDate,TotalRevenue,Day,Month,Year,,,,,,,,
13758,United Kingdom,01/09/2011,422.4,1,9,2011,,,,,,,,
12579,France,22/09/2011,422.42,22,9,2011,,,,,,,,
16040,United Kingdom,16/03/2011,422.43,16,3,2011,,,,,,,,
13867,United Kingdom,11/08/2011,422.45,11,8,2011,,,,,,,,
14766,United Kingdom,12/01/2011,422.52,12,1,2011,,,,,,,,
14193,United Kingdom,15/03/2011,422.54,15,3,2011,,,,,,,,
17068,United Kingdom,14/04/2011,422.55,14,4,2011,,,,,,,,
18240,United Kingdom,24/10/2011,422.58,24,10,2011,,,,,,,,
13637,United Kingdom,27/04/2011,422.6,27,4,2011,,,,,,,,
17525,United Kingdom,15/12/2010,422.7,15,12,2010,,,,,,,,
17069,United Kingdom,07/07/2011,422.72,7,7,2011,,,,,,,,
12540,Spain,10/07/2011,422.8,10,7,2011,,,,,,,,
16187,United Kingdom,08/04/2011,422.82,8,4,2011,,,,,,,,
12615,France,12/07/2011,422.85,12,7,2011,,,,,,,,
18034,United Kingdom,18/11/2011,422.88,18,11,2011,,,,,,,,
15272,United Kingdom,13/10/2011,422.98,13,10,2011,,,,,,,,
15192,United Kingdom,06/01/2011,422.99,6,1,2011,,,,,,,,
17063,United Kingdom,13/10/2011,423.1,13,10,2011,,,,,,,,
16710,United Kingdom,16/05/2011,423.3,16,5,2011,,,,,,,,
14688,United Kingdom,08/02/2011,423.3,8,2,2011,,,,,,,,
18173,United Kingdom,19/04/2011,423.36,19,4,2011,,,,,,,,
16717,United Kingdom,09/05/2011,423.5,9,5,2011,,,,,,,,
14081,United Kingdom,12/05/2010,423.52,12,5,2010,,,,,,,,
13118,United Kingdom,31/03/2011,423.55,31,3,2011,,,,,,,,
13488,United Kingdom,18/07/2011,423.59,18,7,2011,,,,,,,,
17389,United Kingdom,08/03/2011,423.78,8,3,2011,,,,,,,,
15311,United Kingdom,26/10/2011,423.81,26,10,2011,,,,,,,,
13767,United Kingdom,08/04/2011,423.84,8,4,2011,,,,,,,,
12490,France,31/08/2011,424.06,31,8,2011,,,,,,,,
16133,United Kingdom,08/11/2011,424.08,8,11,2011,,,,,,,,
13767,United Kingdom,05/10/2011,424.1,5,10,2011,,,,,,,,
16723,United Kingdom,24/08/2011,424.15,24,8,2011,,,,,,,,
12867,United Kingdom,14/02/2011,424.16,14,2,2011,,,,,,,,
17400,United Kingdom,21/12/2010,424.17,21,12,2010,,,,,,,,
17243,United Kingdom,11/11/2011,424.2,11,11,2011,,,,,,,,
16081,United Kingdom,06/07/2011,424.24,6,7,2011,,,,,,,,
13668,United Kingdom,29/11/2011,424.29,29,11,2011,,,,,,,,
18239,United Kingdom,21/01/2011,424.32,21,1,2011,,,,,,,,
13805,United Kingdom,18/10/2011,424.36,18,10,2011,,,,,,,,
17162,United Kingdom,02/07/2011,424.41,2,7,2011,,,,,,,,
14307,United Kingdom,05/04/2011,424.42,5,4,2011,,,,,,,,
15620,United Kingdom,16/12/2010,424.49,16,12,2010,,,,,,,,
16284,United Kingdom,11/08/2011,424.57,11,8,2011,,,,,,,,
15747,United Kingdom,27/11/2011,424.57,27,11,2011,,,,,,,,
13647,United Kingdom,19/04/2011,424.64,19,4,2011,,,,,,,,
14646,Netherlands,23/08/2011,424.8,23,8,2011,,,,,,,,
14062,United Kingdom,29/09/2011,424.8,29,9,2011,,,,,,,,
14550,United Kingdom,29/11/2011,424.83,29,11,2011,,,,,,,,
17567,United Kingdom,16/02/2011,424.85,16,2,2011,,,,,,,,
18172,United Kingdom,11/04/2011,424.92,11,4,2011,,,,,,,,
16549,United Kingdom,21/11/2011,424.97,21,11,2011,,,,,,,,
14056,United Kingdom,12/08/2011,425.02,12,8,2011,,,,,,,,
13819,United Kingdom,02/11/2011,425.05,2,11,2011,,,,,,,,
13862,United Kingdom,01/11/2011,425.1,1,11,2011,,,,,,,,
14708,United Kingdom,12/07/2011,425.19,12,7,2011,,,,,,,,
12674,France,09/09/2011,425.2,9,9,2011,,,,,,,,
13016,United Kingdom,08/08/2011,425.25,8,8,2011,,,,,,,,
12413,France,01/06/2011,425.25,1,6,2011,,,,,,,,
15251,United Kingdom,30/10/2011,425.29,30,10,2011,,,,,,,,
15639,United Kingdom,28/07/2011,425.32,28,7,2011,,,,,,,,
13588,United Kingdom,21/10/2011,425.38,21,10,2011,,,,,,,,
14515,United Kingdom,05/05/2011,425.4,5,5,2011,,,,,,,,
12921,United Kingdom,28/02/2011,425.5,28,2,2011,,,,,,,,
13552,United Kingdom,10/04/2011,425.52,10,4,2011,,,,,,,,
17242,United Kingdom,23/08/2011,425.6,23,8,2011,,,,,,,,
12619,Germany,19/04/2011,425.68,19,4,2011,,,,,,,,
17449,United Kingdom,12/07/2011,425.69,12,7,2011,,,,,,,,
12949,United Kingdom,17/08/2011,425.75,17,8,2011,,,,,,,,
14852,United Kingdom,22/07/2011,425.96,22,7,2011,,,,,,,,
13319,United Kingdom,14/03/2011,426.04,14,3,2011,,,,,,,,
17841,United Kingdom,06/08/2011,426.05,6,8,2011,,,,,,,,
13089,United Kingdom,17/11/2011,426.06,17,11,2011,,,,,,,,
16818,United Kingdom,09/07/2011,426.07,9,7,2011,,,,,,,,
16660,United Kingdom,23/11/2011,426.09,23,11,2011,,,,,,,,
14191,United Kingdom,12/08/2011,426.12,12,8,2011,,,,,,,,
15845,United Kingdom,13/06/2011,426.18,13,6,2011,,,,,,,,
17306,United Kingdom,07/05/2011,426.2,7,5,2011,,,,,,,,
18229,United Kingdom,24/07/2011,426.22,24,7,2011,,,,,,,,
13576,United Kingdom,20/04/2011,426.24,20,4,2011,,,,,,,,
13527,United Kingdom,11/06/2011,426.37,11,6,2011,,,,,,,,
17365,United Kingdom,27/11/2011,426.37,27,11,2011,,,,,,,,
16624,United Kingdom,26/05/2011,426.43,26,5,2011,,,,,,,,
14659,United Kingdom,22/09/2011,426.43,22,9,2011,,,,,,,,
12682,France,10/10/2011,426.58,10,10,2011,,,,,,,,
14288,United Kingdom,05/10/2011,426.6,5,10,2011,,,,,,,,
16041,United Kingdom,11/09/2011,426.6,11,9,2011,,,,,,,,
18188,United Kingdom,22/02/2011,426.6,22,2,2011,,,,,,,,
14859,United Kingdom,27/11/2011,426.62,27,11,2011,,,,,,,,
15930,United Kingdom,10/03/2011,426.63,10,3,2011,,,,,,,,
14709,United Kingdom,05/08/2011,426.84,5,8,2011,,,,,,,,
17930,United Kingdom,11/04/2011,426.84,11,4,2011,,,,,,,,
15465,United Kingdom,18/09/2011,426.95,18,9,2011,,,,,,,,
16966,United Kingdom,26/05/2011,426.96,26,5,2011,,,,,,,,
15815,United Kingdom,25/03/2011,427,25,3,2011,,,,,,,,
13263,United Kingdom,03/06/2011,427.03,3,6,2011,,,,,,,,
15994,United Kingdom,16/10/2011,427.07,16,10,2011,,,,,,,,
16570,United Kingdom,24/11/2011,427.08,24,11,2011,,,,,,,,
18260,United Kingdom,20/06/2011,427.13,20,6,2011,,,,,,,,
14796,United Kingdom,12/08/2011,427.23,12,8,2011,,,,,,,,
17734,United Kingdom,26/07/2011,427.23,26,7,2011,,,,,,,,
12853,United Kingdom,28/01/2011,427.4,28,1,2011,,,,,,,,
16839,United Kingdom,01/07/2011,427.47,1,7,2011,,,,,,,,
12462,Spain,21/11/2011,427.48,21,11,2011,,,,,,,,
16992,United Kingdom,11/03/2011,427.51,11,3,2011,,,,,,,,
14669,United Kingdom,04/12/2011,427.54,4,12,2011,,,,,,,,
15529,United Kingdom,10/04/2011,427.57,10,4,2011,,,,,,,,
12802,Netherlands,06/06/2011,427.58,6,6,2011,,,,,,,,
12740,France,10/07/2011,427.6,10,7,2011,,,,,,,,
13030,United Kingdom,12/06/2010,427.74,12,6,2010,,,,,,,,
12474,Germany,21/06/2011,427.76,21,6,2011,,,,,,,,
12725,Italy,12/03/2010,427.8,12,3,2010,,,,,,,,
17625,United Kingdom,21/11/2011,427.8,21,11,2011,,,,,,,,
15360,United Kingdom,31/10/2011,427.93,31,10,2011,,,,,,,,
12600,Germany,02/03/2011,427.94,2,3,2011,,,,,,,,
18260,United Kingdom,18/05/2011,427.97,18,5,2011,,,,,,,,
18226,United Kingdom,29/03/2011,428.05,29,3,2011,,,,,,,,
17337,United Kingdom,04/03/2011,428.1,4,3,2011,,,,,,,,
15719,United Kingdom,02/03/2011,428.11,2,3,2011,,,,,,,,
13282,United Kingdom,30/06/2011,428.4,30,6,2011,,,,,,,,
12970,United Kingdom,12/02/2011,428.44,12,2,2011,,,,,,,,
14401,United Kingdom,06/10/2011,428.44,6,10,2011,,,,,,,,
12452,Switzerland,23/11/2011,428.57,23,11,2011,,,,,,,,
13408,United Kingdom,09/01/2011,428.6,9,1,2011,,,,,,,,
13982,United Kingdom,12/09/2010,428.6,12,9,2010,,,,,,,,
17667,United Kingdom,05/12/2011,428.62,5,12,2011,,,,,,,,
14443,United Kingdom,17/10/2011,428.68,17,10,2011,,,,,,,,
15706,United Kingdom,25/09/2011,428.71,25,9,2011,,,,,,,,
14893,United Kingdom,30/11/2011,428.73,30,11,2011,,,,,,,,
16656,United Kingdom,12/10/2010,428.76,12,10,2010,,,,,,,,
13767,United Kingdom,27/04/2011,428.82,27,4,2011,,,,,,,,
15950,United Kingdom,15/12/2010,428.82,15,12,2010,,,,,,,,
16612,United Kingdom,06/06/2011,428.85,6,6,2011,,,,,,,,
15957,United Kingdom,11/08/2011,428.89,11,8,2011,,,,,,,,
13602,United Kingdom,10/06/2011,428.89,10,6,2011,,,,,,,,
18041,United Kingdom,12/02/2010,428.94,12,2,2010,,,,,,,,
15129,United Kingdom,14/06/2011,428.95,14,6,2011,,,,,,,,
13183,United Kingdom,12/02/2011,429.06,12,2,2011,,,,,,,,
17682,United Kingdom,16/08/2011,429.12,16,8,2011,,,,,,,,
14299,United Kingdom,12/09/2010,429.24,12,9,2010,,,,,,,,
18231,United Kingdom,13/04/2011,429.25,13,4,2011,,,,,,,,
16173,United Kingdom,09/02/2011,429.38,9,2,2011,,,,,,,,
16224,United Kingdom,13/10/2011,429.42,13,10,2011,,,,,,,,
14189,United Kingdom,18/08/2011,429.43,18,8,2011,,,,,,,,
12947,United Kingdom,19/04/2011,429.57,19,4,2011,,,,,,,,
12645,Germany,05/04/2011,429.6,5,4,2011,,,,,,,,
13929,United Kingdom,23/06/2011,429.8,23,6,2011,,,,,,,,
15450,United Kingdom,11/09/2011,429.84,11,9,2011,,,,,,,,
16884,United Kingdom,11/02/2011,429.84,11,2,2011,,,,,,,,
13854,United Kingdom,04/07/2011,429.9,4,7,2011,,,,,,,,
15971,United Kingdom,21/07/2011,430,21,7,2011,,,,,,,,
13456,United Kingdom,07/07/2011,430,7,7,2011,,,,,,,,
17609,United Kingdom,16/01/2011,430.04,16,1,2011,,,,,,,,
15572,United Kingdom,04/05/2011,430.13,4,5,2011,,,,,,,,
12694,France,30/09/2011,430.17,30,9,2011,,,,,,,,
17644,United Kingdom,11/03/2011,430.21,11,3,2011,,,,,,,,
14487,United Kingdom,09/11/2011,430.22,9,11,2011,,,,,,,,
15078,United Kingdom,25/02/2011,430.26,25,2,2011,,,,,,,,
16743,United Kingdom,16/12/2010,430.28,16,12,2010,,,,,,,,
13447,United Kingdom,11/06/2011,430.3,11,6,2011,,,,,,,,
13871,United Kingdom,19/08/2011,430.35,19,8,2011,,,,,,,,
17720,United Kingdom,28/04/2011,430.38,28,4,2011,,,,,,,,
18235,United Kingdom,05/06/2011,430.46,5,6,2011,,,,,,,,
12795,Portugal,21/11/2011,430.48,21,11,2011,,,,,,,,
14239,United Kingdom,03/02/2011,430.5,3,2,2011,,,,,,,,
13245,United Kingdom,20/10/2011,430.5,20,10,2011,,,,,,,,
16098,United Kingdom,12/01/2010,430.6,12,1,2010,,,,,,,,
18106,United Kingdom,14/01/2011,430.7,14,1,2011,,,,,,,,
15157,United Kingdom,12/06/2011,430.7,12,6,2011,,,,,,,,
16719,United Kingdom,12/06/2010,430.73,12,6,2010,,,,,,,,
17530,United Kingdom,20/04/2011,430.76,20,4,2011,,,,,,,,
17001,United Kingdom,24/10/2011,430.8,24,10,2011,,,,,,,,
14193,United Kingdom,10/03/2011,430.85,10,3,2011,,,,,,,,
15073,United Kingdom,06/07/2011,430.98,6,7,2011,,,,,,,,
13668,United Kingdom,18/08/2011,431.11,18,8,2011,,,,,,,,
12388,Australia,17/01/2011,431.3,17,1,2011,,,,,,,,
18055,United Kingdom,12/05/2010,431.45,12,5,2010,,,,,,,,
13198,United Kingdom,07/06/2011,431.57,7,6,2011,,,,,,,,
16779,United Kingdom,03/08/2011,431.58,3,8,2011,,,,,,,,
13046,United Kingdom,11/09/2011,431.59,11,9,2011,,,,,,,,
16029,United Kingdom,26/10/2011,431.6,26,10,2011,,,,,,,,
15187,United Kingdom,05/11/2011,431.6,5,11,2011,,,,,,,,
12935,United Kingdom,24/01/2011,431.63,24,1,2011,,,,,,,,
12662,Germany,19/07/2011,431.66,19,7,2011,,,,,,,,
18223,United Kingdom,09/04/2011,431.73,9,4,2011,,,,,,,,
16029,United Kingdom,25/01/2011,431.76,25,1,2011,,,,,,,,
15708,United Kingdom,01/09/2011,431.77,1,9,2011,,,,,,,,
13630,United Kingdom,04/08/2011,431.78,4,8,2011,,,,,,,,
15189,United Kingdom,13/07/2011,431.8,13,7,2011,,,,,,,,
17975,United Kingdom,01/04/2011,431.88,1,4,2011,,,,,,,,
18044,United Kingdom,13/09/2011,431.97,13,9,2011,,,,,,,,
17949,United Kingdom,26/08/2011,432,26,8,2011,,,,,,,,
14607,United Kingdom,25/10/2011,432,25,10,2011,,,,,,,,
16684,United Kingdom,29/07/2011,432,29,7,2011,,,,,,,,
17949,United Kingdom,08/10/2011,432,8,10,2011,,,,,,,,
16881,United Kingdom,10/04/2011,432,10,4,2011,,,,,,,,
17949,United Kingdom,01/06/2011,432,1,6,2011,,,,,,,,
17949,United Kingdom,23/02/2011,432,23,2,2011,,,,,,,,
12908,United Kingdom,16/06/2011,432,16,6,2011,,,,,,,,
17071,United Kingdom,11/11/2011,432.16,11,11,2011,,,,,,,,
16236,United Kingdom,22/09/2011,432.2,22,9,2011,,,,,,,,
17858,United Kingdom,16/03/2011,432.2,16,3,2011,,,,,,,,
17228,United Kingdom,10/07/2011,432.26,10,7,2011,,,,,,,,
15858,United Kingdom,23/02/2011,432.29,23,2,2011,,,,,,,,
16265,United Kingdom,24/03/2011,432.3,24,3,2011,,,,,,,,
13113,United Kingdom,05/12/2011,432.4,5,12,2011,,,,,,,,
17974,United Kingdom,15/11/2011,432.47,15,11,2011,,,,,,,,
15804,United Kingdom,23/08/2011,432.48,23,8,2011,,,,,,,,
13984,United Kingdom,04/04/2011,432.48,4,4,2011,,,,,,,,
16042,United Kingdom,13/10/2011,432.52,13,10,2011,,,,,,,,
13488,United Kingdom,13/09/2011,432.75,13,9,2011,,,,,,,,
12980,United Kingdom,23/02/2011,432.9,23,2,2011,,,,,,,,
17211,United Kingdom,13/11/2011,433,13,11,2011,,,,,,,,
16700,United Kingdom,15/02/2011,433,15,2,2011,,,,,,,,
17243,United Kingdom,14/06/2011,433,14,6,2011,,,,,,,,
16440,United Kingdom,10/04/2011,433.01,10,4,2011,,,,,,,,
15719,United Kingdom,01/06/2011,433.04,1,6,2011,,,,,,,,
16983,United Kingdom,13/11/2011,433.04,13,11,2011,,,,,,,,
14503,United Kingdom,12/02/2011,433.12,12,2,2011,,,,,,,,
16358,United Kingdom,12/08/2011,433.16,12,8,2011,,,,,,,,
15555,United Kingdom,07/04/2011,433.22,7,4,2011,,,,,,,,
15719,United Kingdom,07/07/2011,433.25,7,7,2011,,,,,,,,
16904,United Kingdom,24/03/2011,433.29,24,3,2011,,,,,,,,
16293,United Kingdom,16/05/2011,433.43,16,5,2011,,,,,,,,
14533,United Kingdom,22/12/2010,433.5,22,12,2010,,,,,,,,
13901,United Kingdom,28/03/2011,433.9,28,3,2011,,,,,,,,
14737,United Kingdom,21/12/2010,434,21,12,2010,,,,,,,,
15311,United Kingdom,01/10/2011,434.04,1,10,2011,,,,,,,,
16839,United Kingdom,16/11/2011,434.5,16,11,2011,,,,,,,,
12935,United Kingdom,20/05/2011,434.6,20,5,2011,,,,,,,,
17739,United Kingdom,10/05/2011,434.65,10,5,2011,,,,,,,,
13078,United Kingdom,15/08/2011,434.74,15,8,2011,,,,,,,,
15044,United Kingdom,10/04/2011,434.76,10,4,2011,,,,,,,,
17243,United Kingdom,09/08/2011,434.84,9,8,2011,,,,,,,,
15215,United Kingdom,24/10/2011,434.9,24,10,2011,,,,,,,,
16779,United Kingdom,01/07/2011,434.95,1,7,2011,,,,,,,,
16525,United Kingdom,04/11/2011,435,4,11,2011,,,,,,,,
13082,United Kingdom,30/03/2011,435,30,3,2011,,,,,,,,
12610,Italy,25/10/2011,435.09,25,10,2011,,,,,,,,
16360,United Kingdom,11/01/2011,435.12,11,1,2011,,,,,,,,
13048,United Kingdom,18/08/2011,435.13,18,8,2011,,,,,,,,
16833,United Kingdom,12/08/2011,435.24,12,8,2011,,,,,,,,
14057,United Kingdom,10/04/2011,435.26,10,4,2011,,,,,,,,
15290,United Kingdom,11/08/2011,435.28,11,8,2011,,,,,,,,
16042,United Kingdom,24/08/2011,435.33,24,8,2011,,,,,,,,
16350,United Kingdom,10/06/2011,435.47,10,6,2011,,,,,,,,
15039,United Kingdom,04/04/2011,435.56,4,4,2011,,,,,,,,
16570,United Kingdom,11/07/2011,435.82,11,7,2011,,,,,,,,
15187,United Kingdom,24/11/2011,435.88,24,11,2011,,,,,,,,
16265,United Kingdom,21/08/2011,435.98,21,8,2011,,,,,,,,
15551,United Kingdom,11/03/2011,436.06,11,3,2011,,,,,,,,
12720,Germany,24/11/2011,436.08,24,11,2011,,,,,,,,
14503,United Kingdom,29/11/2011,436.1,29,11,2011,,,,,,,,
16084,United Kingdom,13/02/2011,436.18,13,2,2011,,,,,,,,
17364,United Kingdom,01/12/2011,436.23,1,12,2011,,,,,,,,
16875,United Kingdom,16/02/2011,436.29,16,2,2011,,,,,,,,
12417,Spain,28/04/2011,436.3,28,4,2011,,,,,,,,
16571,United Kingdom,03/03/2011,436.68,3,3,2011,,,,,,,,
13521,United Kingdom,12/04/2011,436.82,12,4,2011,,,,,,,,
16255,United Kingdom,23/11/2011,437.12,23,11,2011,,,,,,,,
12417,Belgium,06/05/2011,437.19,6,5,2011,,,,,,,,
15553,United Kingdom,10/10/2011,437.23,10,10,2011,,,,,,,,
16040,United Kingdom,10/05/2011,437.37,10,5,2011,,,,,,,,
13985,United Kingdom,07/06/2011,437.38,7,6,2011,,,,,,,,
12989,United Kingdom,17/03/2011,437.4,17,3,2011,,,,,,,,
17841,United Kingdom,13/10/2011,437.43,13,10,2011,,,,,,,,
13416,United Kingdom,27/10/2011,437.5,27,10,2011,,,,,,,,
12868,United Kingdom,05/05/2011,437.52,5,5,2011,,,,,,,,
16735,United Kingdom,14/04/2011,437.56,14,4,2011,,,,,,,,
17387,United Kingdom,20/11/2011,437.67,20,11,2011,,,,,,,,
15443,United Kingdom,23/01/2011,437.71,23,1,2011,,,,,,,,
13418,United Kingdom,28/06/2011,437.72,28,6,2011,,,,,,,,
15530,United Kingdom,23/06/2011,437.75,23,6,2011,,,,,,,,
17659,United Kingdom,15/11/2011,437.79,15,11,2011,,,,,,,,
16495,United Kingdom,12/06/2011,437.9,12,6,2011,,,,,,,,
13767,United Kingdom,22/02/2011,437.9,22,2,2011,,,,,,,,
15907,United Kingdom,12/06/2011,437.93,12,6,2011,,,,,,,,
13450,United Kingdom,19/05/2011,437.94,19,5,2011,,,,,,,,
12429,Austria,26/04/2011,437.98,26,4,2011,,,,,,,,
16029,United Kingdom,07/08/2011,438,7,8,2011,,,,,,,,
14060,United Kingdom,06/09/2011,438,6,9,2011,,,,,,,,
16672,United Kingdom,28/04/2011,438,28,4,2011,,,,,,,,
18239,United Kingdom,12/02/2010,438.1,12,2,2010,,,,,,,,
13435,United Kingdom,12/04/2011,438.15,12,4,2011,,,,,,,,
12627,Germany,08/02/2011,438.16,8,2,2011,,,,,,,,
17289,United Kingdom,11/06/2011,438.17,11,6,2011,,,,,,,,
13630,United Kingdom,25/09/2011,438.32,25,9,2011,,,,,,,,
14209,United Kingdom,22/07/2011,438.5,22,7,2011,,,,,,,,
12747,United Kingdom,12/07/2011,438.5,12,7,2011,,,,,,,,
17861,United Kingdom,12/06/2011,438.58,12,6,2011,,,,,,,,
17965,United Kingdom,01/12/2011,438.67,1,12,2011,,,,,,,,
13870,United Kingdom,30/10/2011,438.72,30,10,2011,,,,,,,,
16255,United Kingdom,17/07/2011,438.76,17,7,2011,,,,,,,,
15981,United Kingdom,24/06/2011,438.8,24,6,2011,,,,,,,,
18225,United Kingdom,02/07/2011,438.82,2,7,2011,,,,,,,,
13358,United Kingdom,16/03/2011,439.03,16,3,2011,,,,,,,,
18245,United Kingdom,31/01/2011,439.18,31,1,2011,,,,,,,,
13236,United Kingdom,25/08/2011,439.23,25,8,2011,,,,,,,,
13493,Switzerland,03/09/2011,439.28,3,9,2011,,,,,,,,
15039,United Kingdom,02/01/2011,439.3,2,1,2011,,,,,,,,
14868,United Kingdom,20/04/2011,439.33,20,4,2011,,,,,,,,
12694,France,06/09/2011,439.5,6,9,2011,,,,,,,,
15046,United Kingdom,23/05/2011,439.52,23,5,2011,,,,,,,,
13359,United Kingdom,10/07/2011,439.56,10,7,2011,,,,,,,,
14691,United Kingdom,05/11/2011,439.6,5,11,2011,,,,,,,,
16025,United Kingdom,11/10/2011,439.66,11,10,2011,,,,,,,,
12437,France,23/02/2011,439.76,23,2,2011,,,,,,,,
15152,United Kingdom,20/11/2011,439.8,20,11,2011,,,,,,,,
17702,United Kingdom,17/05/2011,439.8,17,5,2011,,,,,,,,
15311,United Kingdom,12/09/2011,439.85,12,9,2011,,,,,,,,
14667,United Kingdom,05/01/2011,439.85,5,1,2011,,,,,,,,
15993,United Kingdom,11/06/2011,439.88,11,6,2011,,,,,,,,
16341,United Kingdom,15/11/2011,439.98,15,11,2011,,,,,,,,
15524,United Kingdom,15/11/2011,440,15,11,2011,,,,,,,,
14022,United Kingdom,28/04/2011,440,28,4,2011,,,,,,,,
18233,United Kingdom,18/01/2011,440,18,1,2011,,,,,,,,
17841,United Kingdom,27/06/2011,440.15,27,6,2011,,,,,,,,
15822,United Kingdom,15/12/2010,440.2,15,12,2010,,,,,,,,
15252,United Kingdom,11/03/2011,440.23,11,3,2011,,,,,,,,
14057,United Kingdom,24/07/2011,440.26,24,7,2011,,,,,,,,
18225,United Kingdom,22/03/2011,440.29,22,3,2011,,,,,,,,
12921,United Kingdom,07/04/2011,440.36,7,4,2011,,,,,,,,
12471,Germany,16/09/2011,440.5,16,9,2011,,,,,,,,
12530,Germany,10/11/2011,440.63,10,11,2011,,,,,,,,
16779,United Kingdom,25/11/2011,440.64,25,11,2011,,,,,,,,
13450,United Kingdom,07/01/2011,440.64,7,1,2011,,,,,,,,
12709,Germany,27/07/2011,440.7,27,7,2011,,,,,,,,
17469,United Kingdom,07/05/2011,440.71,7,5,2011,,,,,,,,
14387,United Kingdom,22/08/2011,440.76,22,8,2011,,,,,,,,
17442,United Kingdom,22/02/2011,440.83,22,2,2011,,,,,,,,
15983,United Kingdom,12/01/2010,440.89,12,1,2010,,,,,,,,
12465,Belgium,23/06/2011,440.94,23,6,2011,,,,,,,,
15402,United Kingdom,27/05/2011,440.99,27,5,2011,,,,,,,,
17389,United Kingdom,25/11/2011,441,25,11,2011,,,,,,,,
18210,United Kingdom,30/11/2011,441.04,30,11,2011,,,,,,,,
16033,United Kingdom,25/07/2011,441.14,25,7,2011,,,,,,,,
17504,United Kingdom,21/01/2011,441.15,21,1,2011,,,,,,,,
14477,United Kingdom,20/10/2011,441.2,20,10,2011,,,,,,,,
17085,United Kingdom,12/12/2010,441.39,12,12,2010,,,,,,,,
14733,United Kingdom,22/06/2011,441.48,22,6,2011,,,,,,,,
16163,United Kingdom,12/09/2010,441.6,12,9,2010,,,,,,,,
18122,United Kingdom,12/01/2011,441.76,12,1,2011,,,,,,,,
17469,United Kingdom,28/09/2011,441.8,28,9,2011,,,,,,,,
17512,United Kingdom,24/03/2011,441.81,24,3,2011,,,,,,,,
17652,United Kingdom,10/03/2011,441.82,10,3,2011,,,,,,,,
15189,United Kingdom,12/01/2011,441.84,12,1,2011,,,,,,,,
14824,United Kingdom,09/09/2011,441.91,9,9,2011,,,,,,,,
12458,Switzerland,28/02/2011,441.92,28,2,2011,,,,,,,,
15834,United Kingdom,30/09/2011,441.93,30,9,2011,,,,,,,,
14113,United Kingdom,17/11/2011,442.14,17,11,2011,,,,,,,,
17961,United Kingdom,21/12/2010,442.2,21,12,2010,,,,,,,,
16539,United Kingdom,12/01/2010,442.35,12,1,2010,,,,,,,,
17644,United Kingdom,24/03/2011,442.47,24,3,2011,,,,,,,,
15489,United Kingdom,13/10/2011,442.64,13,10,2011,,,,,,,,
14388,United Kingdom,09/09/2011,442.66,9,9,2011,,,,,,,,
14093,United Kingdom,27/11/2011,442.85,27,11,2011,,,,,,,,
18122,United Kingdom,16/10/2011,442.88,16,10,2011,,,,,,,,
13824,United Kingdom,02/02/2011,442.88,2,2,2011,,,,,,,,
13901,United Kingdom,24/08/2011,442.89,24,8,2011,,,,,,,,
17491,United Kingdom,12/08/2011,442.9,12,8,2011,,,,,,,,
12747,United Kingdom,05/05/2011,442.96,5,5,2011,,,,,,,,
18222,United Kingdom,09/08/2011,443,9,8,2011,,,,,,,,
13969,United Kingdom,05/05/2011,443.01,5,5,2011,,,,,,,,
17651,United Kingdom,07/07/2011,443.01,7,7,2011,,,,,,,,
16404,United Kingdom,30/09/2011,443.05,30,9,2011,,,,,,,,
13183,United Kingdom,11/02/2011,443.14,11,2,2011,,,,,,,,
17624,United Kingdom,25/11/2011,443.18,25,11,2011,,,,,,,,
15144,United Kingdom,07/07/2011,443.2,7,7,2011,,,,,,,,
14755,United Kingdom,30/10/2011,443.21,30,10,2011,,,,,,,,
13481,United Kingdom,25/10/2011,443.23,25,10,2011,,,,,,,,
16347,United Kingdom,28/11/2011,443.36,28,11,2011,,,,,,,,
13199,United Kingdom,16/11/2011,443.4,16,11,2011,,,,,,,,
14638,United Kingdom,20/10/2011,443.6,20,10,2011,,,,,,,,
18065,United Kingdom,12/04/2011,443.64,12,4,2011,,,,,,,,
13458,United Kingdom,05/09/2011,443.66,5,9,2011,,,,,,,,
13435,United Kingdom,06/03/2011,443.72,6,3,2011,,,,,,,,
15708,United Kingdom,05/01/2011,443.85,5,1,2011,,,,,,,,
13448,United Kingdom,12/01/2010,443.96,12,1,2010,,,,,,,,
15856,United Kingdom,16/08/2011,444.14,16,8,2011,,,,,,,,
16150,United Kingdom,08/03/2011,444.22,8,3,2011,,,,,,,,
16347,United Kingdom,11/03/2011,444.29,11,3,2011,,,,,,,,
15421,United Kingdom,05/08/2011,444.3,5,8,2011,,,,,,,,
14499,United Kingdom,13/11/2011,444.36,13,11,2011,,,,,,,,
13527,United Kingdom,14/08/2011,444.44,14,8,2011,,,,,,,,
12843,United Kingdom,06/06/2011,444.45,6,6,2011,,,,,,,,
17428,United Kingdom,29/03/2011,444.52,29,3,2011,,,,,,,,
13317,United Kingdom,14/04/2011,444.63,14,4,2011,,,,,,,,
18006,United Kingdom,16/11/2011,444.68,16,11,2011,,,,,,,,
14970,United Kingdom,04/01/2011,444.75,4,1,2011,,,,,,,,
12759,Netherlands,03/09/2011,444.8,3,9,2011,,,,,,,,
15144,United Kingdom,29/09/2011,444.8,29,9,2011,,,,,,,,
12662,Germany,14/04/2011,444.82,14,4,2011,,,,,,,,
15811,United Kingdom,17/11/2011,444.82,17,11,2011,,,,,,,,
